index,window_offset,abs_start_sample,abs_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
438,264000064,263999712,264318328,358.072526,358.504677,133,0.000000,-16.735563,"Decawave DW-8",0.049141,1,115,0x8F0E,0x7A6A,0,"DA91B0FE7C4616D8C1D8C2D372D118D0E3B02681FB937BEC02218BE78A71AE36620940399C80850F04E848070716296013F024E63CD272EAF7951006551310261C807063EBBB7CE4A44ED701A52776F0980AD3AB8C4548D61BACBA40291CCD58EE0D8E916667A5DFCF74D04B82296CAE680E8F"
439,264383872,264383435,264704314,358.592984,359.028204,126,0.000000,-2994.233986,"Decawave DW-8",0.024179,1,118,0x7301,0x69B9,0,"66FB69200BB256A702E4C1884BB2837B777A2622234BBF900617BE662564D134E12F27946A9F606726AF924261F93A51F2DC18232686F18EA2E11B443380A962643F2D874E364CA108949C30938B8E9C93D14347F2EE41D1FDFE44A8F06060481099ADEBD0A3E5F135DCCAD90867890C0916E6B50173"
440,264760064,264762316,264993977,359.106874,359.421084,262,0.000000,-1699.206854,"Decawave DW-8",0.951131,1,12,0x74F4,0x74F4,1,"6188C7F2F00200010000F474"
441,264968000,264970252,265201913,359.388905,359.703116,262,0.000000,-1699.206943,"Decawave DW-8",0.951130,1,12,0x74F4,0x74F4,1,"6188C7F2F00200010000F474"
442,265356224,265358476,265590137,359.915468,360.229678,262,0.000000,-1699.206886,"Decawave DW-8",0.951131,1,12,0x74F4,0x74F4,1,"6188C7F2F00200010000F474"
443,265744448,265746700,265978361,360.442030,360.756241,262,0.000000,-1683.605999,"Decawave DW-8",0.951045,1,12,0xC546,0xC546,1,"6188C8F2F0020001000046C5"
444,266083904,266086156,266317817,360.902447,361.216657,262,0.000000,-1676.280046,"Decawave DW-8",0.950825,1,12,0x44F9,0x44F9,1,"6188C9F2F00200010000F944"
445,266472128,266474379,266706040,361.429008,361.743218,262,-0.000000,-1665.404197,"Decawave DW-8",0.951083,1,12,0xCE29,0xCE29,1,"6188CAF2F0020001000029CE"
446,267630048,267632300,267863961,362.999539,363.313749,262,0.000000,-1693.351000,"Decawave DW-8",0.951212,1,12,0x5227,0x5227,1,"6188CDF2F002000100002752"
447,268115808,268115620,268365809,363.655084,363.994424,196,0.000000,-1021.049463,"Decawave DW-8",0.024623,0,32,0x0000,0x0000,0,""
448,268923232,268925484,269157145,364.753532,365.067742,262,0.000000,-1666.240002,"Decawave DW-8",0.950656,1,12,0x323D,0x323D,1,"6188D1F2F002000100003D32"
449,269311168,269311054,269561242,365.276495,365.615834,116,0.000000,-4667.827806,"Decawave DW-8",0.023739,0,89,0x0000,0x0000,0,""
450,269903872,269906124,270137785,366.083610,366.397820,262,0.000000,-1692.835631,"Decawave DW-8",0.950652,1,12,0x3952,0x3952,1,"6188D3F2F002000100005239"
451,270771104,270773356,271005017,367.259869,367.574079,262,0.000000,-1684.001944,"Decawave DW-8",0.950873,1,12,0xAE33,0xAE33,1,"6188D6F2F0020001000033AE"
452,271204256,271204157,271432789,367.844180,368.154282,115,0.000000,-2612.301373,"Decawave DW-8",0.038761,1,8,0x0861,0x22E2,0,"1DC78FCAEC4C6108"
453,271581248,271581127,271831315,368.355478,368.694817,117,0.000000,-2578.444602,"Decawave DW-8",0.024603,0,27,0x0000,0x0000,0,""
454,271838240,271840492,272072153,368.707265,369.021475,262,0.000000,-1674.397525,"Decawave DW-8",0.950964,1,12,0x9E3E,0x9E3E,1,"6188D8F2F002000100003E9E"
455,272177696,272179947,272411608,369.167680,369.481890,262,-0.000000,-1666.094358,"Decawave DW-8",0.950885,1,12,0x1F81,0x1F81,1,"6188D9F2F00200010000811F"
456,273044928,273047180,273278841,370.343940,370.658150,262,0.000000,-1651.808733,"Decawave DW-8",0.951638,1,12,0x88E0,0x88E0,1,"6188DCF2F00200010000E088"
457,273384384,273384196,273702815,370.801047,371.233202,236,0.000000,-2100.062971,"Decawave DW-8",0.028390,1,115,0x4196,0xA0DC,0,"7944FA6BD77E93011E0A47A4127659C1C51F799201896CBC02A1BAD02F6C982FE109120CFA8E19408B5A4961A4D4B94C2294C715BC28FAB92500ED59C0DB718FA149E5B845C7DDDA168AAD0F1B2CE602C140F90D6A64F05921C2C1FB6E6962C8B890E4D29A7FFE58018AB84364FEB720AE9641"
458,273772608,273772420,274022608,371.327610,371.666949,223,0.000000,-2035.090557,"Decawave DW-8",0.027280,0,106,0x0000,0x0000,0,""
459,274209600,274209412,274459601,371.920318,372.259658,145,0.000000,-381.482057,"Decawave DW-8",0.041478,0,84,0x0000,0x0000,0,""
460,274591072,274593324,274824985,372.441032,372.755242,262,0.000000,-1703.613510,"Decawave DW-8",0.950849,1,12,0x5E0A,0x5E0A,1,"6188E0F2F002000100000A5E"
461,274976512,274976107,275226295,372.960215,373.299554,132,0.000000,-16.153091,"Decawave DW-8",0.027744,0,70,0x0000,0x0000,0,""
462,276114176,276116427,276348088,374.506873,374.821083,262,-0.000000,-1677.747721,"Decawave DW-8",0.951327,1,12,0xC96B,0xC96B,1,"6188E5F2F002000100006BC9"
463,276330368,276332619,276564280,374.800102,375.114312,262,-0.000000,-1677.747743,"Decawave DW-8",0.951327,1,12,0xC96B,0xC96B,1,"6188E5F2F002000100006BC9"
464,276718592,276720844,276952505,375.326666,375.640876,262,0.000000,-1677.747657,"Decawave DW-8",0.951328,1,12,0xC96B,0xC96B,1,"6188E5F2F002000100006BC9"
465,277058048,277060300,277291961,375.787082,376.101293,262,0.000000,-1666.694040,"Decawave DW-8",0.951931,1,12,0x43BB,0x43BB,1,"6188E6F2F00200010000BB43"
466,277249568,277249181,277565547,376.043269,376.472367,129,0.000000,-381.128222,"Decawave DW-8",0.037727,1,112,0xAF44,0x7FC9,0,"6ED1F63136D27FB9E41779BCA76086183918CF39F479AA8306AA21304A1C45850306A4250AEE2F49F147F31271736B511D0640AC2E10A0E42A02D108D545052E1259B022BA1529DE21E2F31FFC1BC92974A4CD6E6D4660AD9331D95D4066FA89C3CAA080E721B27B54CEA06C2AED44AF"
467,277636704,277638956,277870617,376.571935,376.886145,262,0.000000,-1683.193309,"Decawave DW-8",0.951217,1,12,0x78D9,0x78D9,1,"6188EAF2F00200010000D978"
468,278006528,278006122,278256310,377.069935,377.409275,129,0.000000,-3420.602561,"Decawave DW-8",0.032919,0,102,0x0000,0x0000,0,""
469,278750496,278750308,279051529,378.079302,378.487859,146,0.000000,-2563.135823,"Decawave DW-8",0.029784,1,92,0x48D8,0xDB59,0,"15215704A2D532E80840C6CB608B3E08D20D3B6F176E0D2B0141832310F5B90092679D69E4B8C4A3409008E09351904C35615786EEBED820E21C125CC27488956795C11AC6CB98316CAF1D174BB13D43298426EADA0F23682600D848"
470,279478176,279477988,279721737,379.066281,379.396887,185,0.000000,-2658.285766,"Decawave DW-8",0.029403,1,28,0x9166,0x24FE,0,"3B6B61AE082D3152AE0B5080A045D0C86AC7B31BF208B86C26086691"
471,279720096,279722348,279954009,379.397716,379.711926,262,0.000000,-1674.700603,"Decawave DW-8",0.951346,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
472,281791232,281793484,282025145,382.206874,382.521084,262,0.000000,-1681.284718,"Decawave DW-8",0.949923,1,12,0x13AC,0x13AC,1,"6188F4F2F00200010000AC13"
473,282035936,282038188,282269849,382.538775,382.852985,262,0.000000,-1681.284738,"Decawave DW-8",0.949922,1,12,0x13AC,0x13AC,1,"6188F4F2F00200010000AC13"
474,282565376,282565024,282795169,383.253342,383.565496,106,0.000000,-4544.426455,"Decawave DW-8",0.031344,1,10,0x6575,0x5FC4,0,"C6BD799AFFE228907565"
475,283313792,283313712,283563900,384.268815,384.608154,117,0.000000,-4576.931538,"Decawave DW-8",0.040480,0,104,0x0000,0x0000,0,""
476,283683584,283683179,283933367,384.769937,385.109276,129,0.000000,-424.804126,"Decawave DW-8",0.032893,0,119,0x0000,0x0000,0,""
477,284069984,284069903,284353743,385.294465,385.679447,118,-0.000000,-2516.874581,"Decawave DW-8",0.030411,1,75,0x8ED6,0xA832,0,"4CEA935FB1E7C8489D4CB54A3A25501BC8CC193BA9134B0583045254B920A2C3DC15FE9DD0E2CE9447070866840859CD24D10F58003AD63CD01E4CFD5989ECC0F90219028686B9B89ED68E"
478,284407296,284409548,284641209,385.755138,386.069348,262,0.000000,-1656.537090,"Decawave DW-8",0.950411,1,12,0x23A1,0x23A1,1,"6188FAF2F00200010000A123"
479,284649216,284651468,284883129,386.083263,386.397473,262,0.000000,-1656.537020,"Decawave DW-8",0.950412,1,12,0x23A1,0x23A1,1,"6188FAF2F00200010000A123"
480,285219424,285221676,285453337,386.856657,387.170867,262,0.000000,-1709.178903,"Decawave DW-8",0.950412,1,12,0x357F,0x357F,1,"6188FEF2F002000100007F35"
481,285565216,285567468,285799129,387.325667,387.639878,262,0.000000,-1709.178851,"Decawave DW-8",0.950413,1,12,0x357F,0x357F,1,"6188FEF2F002000100007F35"
482,287202656,287204908,287436569,389.546587,389.860798,262,0.000000,-1667.001352,"Decawave DW-8",0.951146,1,12,0xCC39,0xCC39,1,"618803F2F0020001000039CC"
483,287576032,287578284,287809945,390.053011,390.367221,262,0.000000,-1686.084366,"Decawave DW-8",0.951081,1,12,0x4D86,0x4D86,1,"618802F2F00200010000864D"
484,288605984,288605547,288855735,391.446326,391.785665,126,0.000000,-330.246834,"Decawave DW-8",0.031090,0,113,0x0000,0x0000,0,""
485,288982176,288984428,289216089,391.960216,392.274426,262,0.000000,-1684.108941,"Decawave DW-8",0.950099,1,12,0x6B55,0x6B55,1,"618808F2F00200010000556B"
486,289190112,289192364,289424025,392.242247,392.556458,262,0.000000,-1684.108926,"Decawave DW-8",0.950099,1,12,0x6B55,0x6B55,1,"618808F2F00200010000556B"
487,289578336,289580588,289812249,392.768810,393.083020,262,0.000000,-1684.108944,"Decawave DW-8",0.950099,1,12,0x6B55,0x6B55,1,"618808F2F00200010000556B"
488,289966560,289968812,290200473,393.295372,393.609583,262,0.000000,-1684.108927,"Decawave DW-8",0.950099,1,12,0x6B55,0x6B55,1,"618808F2F00200010000556B"
489,290306016,290308268,290539929,393.755789,394.069999,262,0.000000,-1669.447545,"Decawave DW-8",0.951276,1,12,0xEAEA,0xEAEA,1,"618809F2F00200010000EAEA"
490,290694240,290696491,290928152,394.282350,394.596560,262,-0.000000,-1677.407334,"Decawave DW-8",0.950134,1,12,0x603A,0x603A,1,"61880AF2F002000100003A60"
491,291082464,291084716,291316377,394.808914,395.123124,262,0.000000,-1674.098641,"Decawave DW-8",0.951347,1,12,0xE185,0xE185,1,"61880BF2F0020001000085E1"
492,292388416,292388001,292638189,396.576607,396.915946,129,0.000000,-3944.650461,"Decawave DW-8",0.034785,0,24,0x0000,0x0000,0,""
493,292775552,292777804,293009465,397.105311,397.419522,262,0.000000,-1658.370302,"Decawave DW-8",0.950910,1,12,0x16FE,0x16FE,1,"618812F2F00200010000FE16"
494,293145344,293147596,293379257,397.606874,397.921084,262,0.000000,-1658.370245,"Decawave DW-8",0.950910,1,12,0x16FE,0x16FE,1,"618812F2F00200010000FE16"
495,293533280,293535531,293767192,398.133044,398.447255,262,-0.000000,-1658.370295,"Decawave DW-8",0.950910,1,12,0x16FE,0x16FE,1,"618812F2F00200010000FE16"
496,294465440,294467692,294699353,399.397369,399.711579,262,0.000000,-1683.737042,"Decawave DW-8",0.949891,1,12,0x0B4F,0x0B4F,1,"618814F2F002000100004F0B"
497,295235136,295237388,295469049,400.441336,400.755546,262,0.000000,-1691.258744,"Decawave DW-8",0.951138,1,12,0x819F,0x819F,1,"618817F2F002000100009F81"
498,295426368,295428620,295660281,400.700711,401.014921,262,0.000000,-1691.258710,"Decawave DW-8",0.951138,1,12,0x819F,0x819F,1,"618817F2F002000100009F81"
499,295672128,295674380,295906041,401.034044,401.348254,262,0.000000,-1691.258724,"Decawave DW-8",0.951138,1,12,0x819F,0x819F,1,"618817F2F002000100009F81"
500,296011584,296013836,296245497,401.494461,401.808671,262,0.000000,-1656.189574,"Decawave DW-8",0.950499,1,12,0x302D,0x302D,1,"618818F2F002000100002D30"
501,296497344,296497156,296761329,402.150005,402.508313,201,-0.000000,-2495.126004,"Decawave DW-8",0.032945,1,49,0x93AC,0x3F69,0,"58F56DB062CE418826476111C10969B10C27820362FAC33491A56A38EB91E402101CCB9E20C1468C8AE8A0E0A203A8AC93"
502,297655264,297657516,297889177,403.723844,404.038055,262,0.000000,-1667.130862,"Decawave DW-8",0.951619,1,12,0xA74C,0xA74C,1,"61881DF2F002000100004CA7"
503,297897184,297899436,298131097,404.051969,404.366180,262,0.000000,-1667.130840,"Decawave DW-8",0.951620,1,12,0xA74C,0xA74C,1,"61881DF2F002000100004CA7"
504,298431712,298431524,298681713,404.773660,405.113000,145,0.000000,-2979.067184,"Decawave DW-8",0.028547,0,21,0x0000,0x0000,0,""
505,300336288,300338540,300570201,407.360216,407.674426,262,0.000000,-1663.367807,"Decawave DW-8",0.950538,1,12,0xEDA8,0xEDA8,1,"618826F2F00200010000A8ED"
506,301262560,301264812,301496473,408.616553,408.930763,262,0.000000,-1679.152264,"Decawave DW-8",0.951347,1,12,0x5C1A,0x5C1A,1,"618829F2F002000100001A5C"
507,301479648,301479546,301724055,408.907804,409.239441,118,0.000000,-2455.860977,"Decawave DW-8",0.043424,1,29,0xEE67,0x332C,0,"A258489A621FD753C041D8974375B09C7D78047B4E053938A7D9DC67EE"
508,302228640,302228234,302478422,409.923277,410.262617,129,0.000000,-2978.554380,"Decawave DW-8",0.031751,0,8,0x0000,0x0000,0,""
509,303004032,303003932,303280208,410.975385,411.350109,104,-0.000000,-5523.642250,"Decawave DW-8",0.026560,1,65,0x5450,0x8F14,0,"CEE6DDD9C47B95134A5031DBA5DE40279BC5E24984B06C8B9ADA7316F738745EAD05D08C812884B905665105F22A7927B18DAA07097984DBE8DB5E5D9119395054"
510,303364032,303363645,303668662,411.463277,411.876983,129,0.000000,-443.909734,"Decawave DW-8",0.020508,1,97,0x634B,0xEE26,0,"5458B089552B91291D3F960DAC22AA10C418369512BD188A9C22F459D6C904A7236665B9FC393CB935DEB908D6B37512E9BD2609AC37448FE4580ABD204A02BA32178CE4094D6C18355E1C23151365A27AEB406D984EB2256D9C19011ADD624B63"
511,303700288,303700100,304005874,411.919623,412.334356,185,0.000000,-2456.438248,"Decawave DW-8",0.025540,1,98,0x948E,0xB9DD,0,"261E3F7F31576D265A088337173E37D0B6F64B2902124AD2EC4CCFC523DF5340D9C14A728DA34B918F2FF0576940EBBA282C33134D02D171C2C98EB920ED42590FF452F32309F0A813D4A0568162A74D6AD9C971C06CE52CD1F5CE2E40E614488E94"
512,303990976,303993228,304224889,412.317204,412.631414,262,0.000000,-1683.168111,"Decawave DW-8",0.951151,1,12,0x4AC4,0x4AC4,1,"61882DF2F00200010000C44A"
513,304864960,304864772,305188680,413.499311,413.938639,146,0.000000,-2626.674403,"Decawave DW-8",0.033036,1,122,0x016A,0xFF51,0,"41F232BBCF6B04BB3B8869C1ADA0CA66632B2EB9E20258B62993E3239C154E7E612D936C066B578FAC4251C26D4B88AD690BC370E44FEE85BC48103A8C163122A871F6ACE463300F74D116297C013BAA71608201E5550C5C51153B51F1385551182985EBFCB315E3805260247C0864458CAD17BEE1F10D1A6A01"
514,306134240,306136492,306368153,415.224192,415.538402,262,0.000000,-1678.051791,"Decawave DW-8",0.951018,1,12,0x21B1,0x21B1,1,"618833F2F00200010000B121"
515,306646272,306648524,306880185,415.918679,416.232890,262,0.000000,-1666.782759,"Decawave DW-8",0.949795,1,12,0x3C00,0x3C00,1,"618835F2F00200010000003C"
516,307535904,307535824,307786012,417.122157,417.461496,117,0.000000,-4625.389013,"Decawave DW-8",0.026592,0,68,0x0000,0x0000,0,""
517,307905696,307905291,308135446,417.623279,417.935447,129,0.000000,-3437.979676,"Decawave DW-8",0.033106,1,10,0x1C1D,0x54EC,0,"BA2EB93582369BCD1D1C"
518,308871328,308873580,309105241,418.936605,419.250815,262,0.000000,-1710.483178,"Decawave DW-8",0.951190,1,12,0x8DB2,0x8DB2,1,"61883AF2F00200010000B28D"
519,309405856,309405668,309655856,419.658295,419.997635,147,0.000000,-2191.053415,"Decawave DW-8",0.028009,0,29,0x0000,0x0000,0,""
520,309647776,309650028,309881689,419.989730,420.303940,262,0.000000,-1692.412052,"Decawave DW-8",0.950396,1,12,0x9003,0x9003,1,"61883CF2F002000100000390"
521,310716736,310718988,310950649,421.439600,421.753810,262,0.000000,-1678.579307,"Decawave DW-8",0.950621,1,12,0x1AD3,0x1AD3,1,"61883FF2F00200010000D31A"
522,311242688,311242500,311543731,422.149658,422.558229,221,0.000000,-2001.476273,"Decawave DW-8",0.027049,1,92,0xA7AD,0x8975,0,"0DA650C4843DDBEC4292153C31E9C0D758A2210B33E2C0747BF461F1C89B9080486C10D3A122F1FA0621E022E31669A5890ED0C2B14A693A92C96590A071C54DD51EB13686ACFCACA524C75513DE73A7622F1564E810CE486462ADA7"
523,311679680,311679492,311958801,422.742367,423.121204,143,-0.000000,-1097.340230,"Decawave DW-8",0.026049,1,69,0x34DD,0x8D22,0,"2C5865AE9C8E07B58F841D618F519C36A5AE401959953C8351AF8703C647F3A9D043B33A8A48E5C492E95082BBC2FF586B2449211AD89B7A12DFC72CA07ED64C27A630DD34"
524,312444288,312446540,312678201,423.782742,424.096952,262,0.000000,-1685.978522,"Decawave DW-8",0.950829,1,12,0x35C6,0x35C6,1,"618844F2F00200010000C635"
525,312828096,312827659,313077847,424.299668,424.639007,126,0.000000,678.631045,"Decawave DW-8",0.033074,0,36,0x0000,0x0000,0,""
526,313582752,313582349,313832537,425.323282,425.662621,129,0.000000,-2985.917025,"Decawave DW-8",0.020644,0,55,0x0000,0x0000,0,""
527,313800448,313802700,314034361,425.622152,425.936362,262,0.000000,-1697.824682,"Decawave DW-8",0.950408,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
528,314237440,314239692,314471353,426.214860,426.529070,262,0.000000,-1697.824722,"Decawave DW-8",0.950408,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
529,314528128,314530380,314762041,426.609131,426.923341,262,0.000000,-1697.824705,"Decawave DW-8",0.950408,1,12,0x8F1B,0x8F1B,1,"618849F2F002000100001B8F"
530,314720448,314720011,314970199,426.866334,427.205674,126,0.000000,-3568.128764,"Decawave DW-8",0.034517,0,74,0x0000,0x0000,0,""
531,315096640,315096231,315394444,427.376615,427.781093,129,0.000000,-3961.808592,"Decawave DW-8",0.029200,1,88,0xF19F,0x0647,0,"C2CCC15D2A1048D504818076C0BABECAA6098F311A28A9D4F10183DFA68DC6E803FA7CCE112D8A4DC01D0A530302A84C1492CB905E67229638E98CCE9A786A21A1643639E658573AED7F8D74A5E83233A0286E7929DF9FF1"
532,315692800,315695052,315926713,428.188818,428.503029,262,0.000000,-1662.200342,"Decawave DW-8",0.951607,1,12,0x187A,0x187A,1,"61884CF2F002000100007A18"
533,316462496,316464748,316696409,429.232785,429.546996,262,0.000000,-1670.593606,"Decawave DW-8",0.950873,1,12,0x1315,0x1315,1,"61884EF2F002000100001513"
534,316801952,316804204,317035865,429.693202,430.007412,262,0.000000,-1681.602990,"Decawave DW-8",0.950938,1,12,0x92AA,0x92AA,1,"61884FF2F00200010000AA92"
535,317190176,317192428,317424089,430.219765,430.533975,262,0.000000,-1676.945520,"Decawave DW-8",0.950954,1,12,0x7860,0x7860,1,"618850F2F002000100006078"
536,318140960,318140501,318390689,431.505671,431.845010,107,0.000000,-5320.071678,"Decawave DW-8",0.029244,0,12,0x0000,0x0000,0,""
537,319648480,319650732,319882393,433.554053,433.868263,262,0.000000,-1690.703603,"Decawave DW-8",0.951470,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
538,319943008,319945260,320176921,433.953532,434.267742,262,0.000000,-1690.703708,"Decawave DW-8",0.951468,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
539,320282464,320284716,320516377,434.413949,434.728159,262,0.000000,-1690.703676,"Decawave DW-8",0.951469,1,12,0x55DC,0x55DC,1,"618858F2F00200010000DC55"
540,320621920,320624171,320855832,434.874364,435.188574,262,-0.000000,-1664.485130,"Decawave DW-8",0.950868,1,12,0xD463,0xD463,1,"618859F2F0020001000063D4"
541,320961376,320963627,321195288,435.334781,435.648991,262,-0.000000,-1692.397631,"Decawave DW-8",0.950197,1,12,0x5EB3,0x5EB3,1,"61885AF2F00200010000B35E"
542,322168064,322170316,322401977,436.971457,437.285668,262,0.000000,-1694.846888,"Decawave DW-8",0.950470,1,12,0xC2BD,0xC2BD,1,"61885DF2F00200010000BDC2"
543,322653824,322653636,322903825,437.627002,437.966343,145,0.000000,-2200.882368,"Decawave DW-8",0.030767,0,23,0x0000,0x0000,0,""
544,323035296,323037548,323269209,438.147716,438.461926,262,0.000000,-1684.920295,"Decawave DW-8",0.951172,1,12,0x9E87,0x9E87,1,"618862F2F00200010000879E"
545,323822688,323824940,324056601,439.215685,439.529895,262,0.000000,-1684.920306,"Decawave DW-8",0.951172,1,12,0x9E87,0x9E87,1,"618862F2F00200010000879E"
546,325701760,325704011,325935672,441.764338,442.078548,262,-0.000000,-1653.745231,"Decawave DW-8",0.951220,1,12,0x09E6,0x09E6,1,"618867F2F00200010000E609"
547,325890496,325892748,326124409,442.020329,442.334539,262,0.000000,-1653.745152,"Decawave DW-8",0.951220,1,12,0x09E6,0x09E6,1,"618867F2F00200010000E609"
548,326278720,326280972,326512633,442.546891,442.861102,262,0.000000,-1666.583955,"Decawave DW-8",0.951594,1,12,0xB854,0xB854,1,"618868F2F0020001000054B8"
549,327226144,327226044,327456205,443.828727,444.140903,104,-0.000000,-3765.737744,"Decawave DW-8",0.031079,1,10,0x9C0D,0x366A,0,"AF84A5F3C8C17C940D9C"
550,327586144,327585757,327809846,444.316619,444.620559,129,0.000000,-2437.994641,"Decawave DW-8",0.026222,1,2,0x31FA,0x0000,0,"FA31"
551,327824864,327827116,328058777,444.643983,444.958194,262,0.000000,-1661.697391,"Decawave DW-8",0.950831,1,12,0xAE8A,0xAE8A,1,"61886CF2F002000100008AAE"
552,328601312,328603564,328835225,445.697108,446.011319,262,0.000000,-1683.381188,"Decawave DW-8",0.951122,1,12,0xA5E5,0xA5E5,1,"61886EF2F00200010000E5A5"
553,329087072,329086884,329337072,446.352653,446.691992,146,0.000000,-2262.574168,"Decawave DW-8",0.036567,0,65,0x0000,0x0000,0,""
554,329468544,329470796,329702457,446.873367,447.187577,262,0.000000,-1683.412262,"Decawave DW-8",0.951012,1,12,0x4F2F,0x4F2F,1,"618871F2F002000100002F4F"
555,331008096,331007747,331257936,448.957990,449.297331,108,0.000000,-622.037540,"Decawave DW-8",0.032242,0,81,0x0000,0x0000,0,""
556,331644832,331647083,331878744,449.825145,450.139355,262,-0.000000,-1675.289410,"Decawave DW-8",0.951281,1,12,0xD321,0xD321,1,"618876F2F0020001000021D3"
557,332127808,332127403,332359065,450.476621,450.790833,129,0.000000,-3437.719940,"Decawave DW-8",0.044821,1,12,0x9E41,0x5CF0,0,"C3C36160EB95C264A961419E"
558,333190976,333193228,333424889,451.922238,452.236449,262,0.000000,-1644.914048,"Decawave DW-8",0.951017,1,12,0x69FC,0x69FC,1,"61887BF2F00200010000FC69"
559,333579200,333579012,333883269,452.445492,452.858167,212,0.000000,-2383.583123,"Decawave DW-8",0.031309,1,96,0xE7F0,0x3D4B,0,"B09C6D8A5514A162D3B2C548A192237D25F93AED99BB1E342136C25A4588961291806D4506EC6850101A17037D00086B2A13490647BA2208237FA2BB944E4963B93D6CEF3171829EAC420CB82094A186C8C2EC602BF638923025A2101413F0E7"
